id,age,gender,driving_experience,education,income,credit_score,vehicle_ownership,vehicle_year,married,children,postal_code,annual_mileage,vehicle_type,speeding_violations,duis,past_accidents,brake_type,brake_pad_wear,brake_fluid_level,ABS,traction_control,average_speed,braking_habits,following_distance,brake_response_time,outcome
534966,1,0,0-9y,university,upper class,,1,before 2015,1,1,10238,10000.0,sedan,0,0,0,Drum,30%,Medium,0,1,55,Normal,1 car length,0.4,1
714908,2,0,20-29y,high school,middle class,0.621442958,1,before 2015,0,1,10238,13000.0,sedan,1,0,1,Drum,70%,Medium,0,0,85,Aggressive,1 car length,0.5,0
938070,2,0,10-19y,high school,middle class,0.626058225,1,before 2015,0,0,10238,16000.0,sedan,1,1,0,Drum,90%,High,0,0,70,Normal,3 car length,0.7,0
474190,3,1,30y+,university,upper class,0.632491735,1,before 2015,0,1,32765,13000.0,sedan,10,0,2,Drum,10%,Low,1,1,90,Conservative,2 car length,0.9,0
944620,0,0,0-9y,high school,poverty,0.421001985,0,before 2015,1,0,10238,13000.0,sedan,0,0,0,Drum,30%,High,0,0,70,Normal,3 car length,0.4,1
356287,0,0,0-9y,high school,poverty,,0,before 2015,0,0,10238,14000.0,sedan,0,0,0,Drum,90%,High,0,0,70,Conservative,4 car length,0.5,0
190345,3,0,30y+,high school,upper class,0.496581479,0,after 2015,1,1,10238,,sedan,3,0,0,Disc,30%,High,0,1,90,Normal,4 car length,0.9,0
66528,1,1,10-19y,none,poverty,0.190250205,0,before 2015,0,1,10238,11000.0,sedan,0,0,1,Drum,10%,Low,0,0,40,Normal,3 car length,0.7,1
93756,1,1,10-19y,high school,upper class,0.674201228,1,after 2015,0,1,10238,15000.0,sports car,1,0,0,Drum,70%,High,1,1,90,Aggressive,2 car length,0.6,0
938705,1,1,10-19y,none,poverty,0.277646423,0,before 2015,1,1,32765,10000.0,sports car,4,0,4,Drum,30%,High,0,0,85,Normal,3 car length,0.4,0
481169,3,0,10-19y,none,working class,0.443804732,1,before 2015,1,1,10238,13000.0,sedan,1,0,0,Drum,30%,Low,0,0,70,Normal,1 car length,1.0,0
270409,3,1,30y+,university,upper class,0.673819202,1,after 2015,0,1,10238,,sedan,9,0,5,Drum,50%,Medium,0,1,90,Normal,3 car length,0.8,0
614606,2,1,0-9y,university,middle class,0.572099462,1,before 2015,0,0,10238,,sports car,0,0,0,Drum,10%,Medium,0,0,85,Aggressive,4 car length,0.5,0
890778,2,0,20-29y,university,middle class,0.546416484,1,before 2015,1,0,10238,10000.0,sedan,4,0,3,Drum,70%,Medium,0,0,70,Normal,3 car length,0.5,0
275062,3,0,0-9y,high school,upper class,0.533812551,1,after 2015,1,1,10238,12000.0,sedan,0,0,0,Drum,90%,Low,0,0,90,Normal,4 car length,1.0,0
958992,1,1,10-19y,high school,working class,0.534353993,1,after 2015,0,1,32765,12000.0,sedan,2,0,0,Drum,70%,Low,0,0,85,Normal,1 car length,0.4,0
84982,3,0,20-29y,high school,upper class,0.615234777,0,before 2015,1,1,32765,10000.0,sedan,1,2,0,Drum,30%,Medium,1,1,70,Normal,1 car length,0.8,0
1924,3,0,30y+,high school,upper class,0.627568734,1,after 2015,0,1,10238,17000.0,sedan,1,1,1,Disc,70%,Low,0,1,85,Aggressive,1 car length,0.5,0
148601,3,0,30y+,high school,upper class,0.698388604,1,before 2015,0,1,10238,10000.0,sedan,5,2,4,Drum,30%,High,1,1,90,Conservative,1 car length,1.0,0
629208,1,0,10-19y,high school,upper class,0.61469903,1,before 2015,0,0,32765,,sedan,1,1,0,Drum,70%,High,1,0,85,Aggressive,1 car length,0.6,0
164381,0,0,0-9y,high school,middle class,0.684083374,1,before 2015,1,1,10238,8000.0,sedan,0,0,0,Drum,50%,Low,0,0,85,Normal,3 car length,0.4,0
215945,2,1,20-29y,university,upper class,0.652626645,0,after 2015,1,1,10238,9000.0,sedan,1,0,3,Disc,30%,High,1,1,90,Normal,3 car length,0.6,0
472589,3,0,30y+,university,upper class,0.566238571,1,before 2015,0,1,10238,11000.0,sedan,7,1,2,Drum,90%,High,0,0,90,Conservative,2 car length,1.0,0
67880,1,1,10-19y,high school,middle class,0.439996453,1,before 2015,1,1,10238,11000.0,sedan,1,0,3,Drum,70%,Low,0,0,40,Normal,1 car length,0.7,0
873673,1,0,10-19y,high school,working class,0.458064775,0,before 2015,0,0,10238,17000.0,sedan,0,0,0,Drum,50%,High,0,0,90,Conservative,3 car length,0.5,0
307277,1,1,0-9y,high school,working class,,1,after 2015,0,0,10238,12000.0,sedan,0,0,0,Drum,90%,High,1,0,70,Conservative,2 car length,0.7,0
732332,2,1,20-29y,university,upper class,,1,before 2015,0,1,32765,11000.0,sedan,6,2,0,Drum,70%,High,1,0,70,Normal,2 car length,0.6,0
152123,3,0,30y+,high school,upper class,0.660756664,0,before 2015,1,1,10238,9000.0,sedan,0,0,3,Drum,70%,High,1,0,85,Normal,4 car length,0.8,0
489823,0,1,0-9y,high school,poverty,0.318905238,1,before 2015,0,0,10238,17000.0,sedan,0,0,0,Drum,70%,Low,0,0,90,Aggressive,3 car length,0.6,1
336494,2,1,0-9y,university,upper class,0.608569741,1,after 2015,0,0,10238,15000.0,sedan,0,0,0,Disc,30%,High,1,1,70,Normal,1 car length,0.5,0
972020,3,0,30y+,high school,upper class,0.639626053,1,before 2015,1,1,10238,9000.0,sedan,0,1,0,Drum,30%,Medium,0,1,40,Normal,2 car length,0.9,0
260201,1,0,10-19y,high school,middle class,0.49967604,1,after 2015,0,0,10238,16000.0,sedan,1,0,1,Drum,10%,Medium,0,0,70,Conservative,2 car length,0.4,0
939217,2,0,10-19y,university,upper class,,1,before 2015,0,1,32765,10000.0,sedan,5,0,1,Drum,30%,Low,0,0,55,Aggressive,4 car length,0.6,0
433152,0,1,0-9y,high school,working class,,1,before 2015,1,1,10238,9000.0,sedan,0,0,0,Drum,10%,Low,0,0,85,Normal,3 car length,0.6,1
928536,0,0,0-9y,high school,poverty,0.281733357,0,before 2015,1,1,10238,11000.0,sedan,0,0,0,Drum,30%,Medium,0,0,70,Normal,3 car length,0.7,1
615428,1,1,10-19y,high school,poverty,0.451443314,1,before 2015,0,0,10238,14000.0,sedan,2,1,1,Drum,90%,Low,0,0,85,Aggressive,3 car length,0.7,0
112063,1,0,10-19y,none,poverty,0.247847963,1,before 2015,0,1,10238,16000.0,sedan,0,1,0,Drum,30%,Low,0,0,60,Normal,1 car length,0.4,0
172803,2,1,0-9y,university,upper class,0.441713273,1,after 2015,1,1,32765,8000.0,sedan,0,0,0,Disc,50%,High,0,0,90,Normal,3 car length,0.6,0
42694,0,1,0-9y,high school,poverty,,0,before 2015,0,0,10238,11000.0,sedan,0,0,0,Drum,10%,Medium,0,0,85,Aggressive,4 car length,0.4,1
54408,0,1,0-9y,none,poverty,0.409242756,0,before 2015,0,0,10238,16000.0,sedan,0,0,0,Drum,30%,Low,0,0,90,Conservative,4 car length,0.6,1
10119,3,0,0-9y,high school,upper class,0.449456255,0,before 2015,1,1,10238,10000.0,sedan,0,0,0,Drum,90%,Medium,1,0,70,Normal,3 car length,0.8,1
575992,3,1,30y+,university,upper class,0.597526258,1,after 2015,0,1,32765,10000.0,sedan,13,0,1,Drum,50%,High,0,0,90,Normal,4 car length,1.0,0
525723,2,1,10-19y,high school,middle class,0.569701211,1,before 2015,1,1,10238,9000.0,sedan,3,0,2,Drum,90%,High,0,0,40,Normal,4 car length,0.7,0
75918,2,0,0-9y,university,upper class,0.75930987,1,after 2015,0,0,10238,8000.0,sedan,0,0,0,Drum,30%,Medium,0,0,90,Conservative,3 car length,0.6,0
222805,2,1,20-29y,university,upper class,0.599223465,1,before 2015,1,1,10238,9000.0,sedan,2,0,3,Drum,30%,Medium,0,1,90,Normal,1 car length,0.4,0
874803,0,1,0-9y,none,working class,,1,before 2015,1,0,32765,13000.0,sedan,0,0,0,Drum,50%,Medium,0,0,90,Normal,1 car length,0.4,1
337651,2,1,10-19y,university,upper class,0.487012708,1,before 2015,1,1,10238,10000.0,sedan,1,0,1,Drum,50%,Low,0,0,60,Normal,4 car length,0.4,0
610663,1,1,10-19y,high school,working class,0.478749499,1,before 2015,1,1,10238,4000.0,sedan,0,0,2,Drum,30%,Medium,0,0,60,Normal,3 car length,0.7,0
514238,3,1,20-29y,high school,middle class,0.476436868,1,after 2015,1,1,32765,9000.0,sedan,5,2,1,Drum,10%,Low,0,0,90,Normal,4 car length,0.4,0
821534,2,1,10-19y,none,poverty,0.408216869,1,before 2015,0,1,10238,14000.0,sedan,1,0,0,Drum,10%,Low,0,0,40,Conservative,4 car length,0.5,0
127550,0,0,0-9y,none,poverty,0.216197707,1,before 2015,0,1,32765,10000.0,sedan,0,0,0,Drum,10%,High,0,0,90,Aggressive,3 car length,0.5,1
509284,1,0,10-19y,high school,middle class,0.454680584,1,after 2015,0,1,32765,12000.0,sedan,0,1,0,Drum,90%,High,1,1,85,Normal,1 car length,0.7,0
639522,2,1,20-29y,university,upper class,0.679081839,1,before 2015,1,1,10238,9000.0,sedan,5,0,2,Drum,90%,High,1,1,40,Normal,1 car length,0.7,0
979350,1,0,0-9y,high school,working class,0.610582628,1,before 2015,0,1,10238,12000.0,sedan,0,0,0,Drum,70%,Low,0,0,85,Aggressive,4 car length,0.4,0
396727,1,0,10-19y,high school,middle class,0.442360543,1,after 2015,0,1,10238,17000.0,sedan,0,0,0,Disc,90%,High,0,0,85,Conservative,1 car length,0.4,0
512169,1,1,10-19y,high school,middle class,0.559981331,1,before 2015,1,1,32765,10000.0,sedan,3,0,1,Drum,50%,Low,0,0,40,Normal,3 car length,0.4,0
677467,0,0,0-9y,none,poverty,0.156251,1,before 2015,0,0,32765,13000.0,sedan,0,0,0,Drum,50%,Medium,0,0,60,Normal,3 car length,0.4,1
725657,1,0,10-19y,high school,middle class,0.560096326,0,after 2015,1,1,32765,8000.0,sedan,3,0,0,Disc,90%,Medium,0,0,60,Normal,2 car length,0.4,0
364101,3,0,30y+,university,upper class,0.563548802,0,after 2015,0,1,10238,11000.0,sedan,1,2,0,Drum,10%,High,1,1,70,Conservative,2 car length,0.8,0
912887,0,1,0-9y,university,working class,0.478965234,1,before 2015,0,1,92101,13000.0,sedan,0,0,0,Drum,50%,Medium,0,0,90,Conservative,3 car length,0.7,1
265974,3,1,30y+,none,middle class,0.502643837,1,before 2015,0,1,10238,9000.0,sedan,7,0,5,Drum,30%,Low,0,0,40,Normal,1 car length,1.0,0
134867,2,0,20-29y,high school,upper class,0.636188907,1,after 2015,1,1,10238,9000.0,sedan,3,0,1,Drum,30%,Low,0,1,60,Normal,3 car length,0.5,0
419303,2,0,20-29y,high school,working class,0.433232113,1,before 2015,0,1,32765,11000.0,sedan,1,0,2,Drum,30%,High,0,0,60,Conservative,1 car length,0.6,0
161165,2,0,0-9y,university,upper class,0.662145789,1,before 2015,1,1,10238,11000.0,sedan,0,0,0,Drum,90%,Low,1,1,55,Normal,4 car length,0.7,0
938143,0,1,0-9y,university,working class,0.517641972,1,before 2015,1,1,92101,,sedan,0,0,0,Drum,30%,High,0,0,55,Normal,3 car length,0.4,1
491650,1,1,0-9y,high school,middle class,0.577028007,1,before 2015,0,0,10238,12000.0,sedan,0,0,0,Drum,90%,Low,0,0,60,Normal,4 car length,0.7,0
268752,0,0,0-9y,high school,poverty,0.302837423,0,before 2015,1,0,10238,10000.0,sedan,0,0,0,Drum,70%,Low,0,0,55,Normal,1 car length,0.5,1
454701,3,0,30y+,high school,upper class,0.535485305,1,after 2015,1,1,10238,11000.0,sedan,2,1,2,Drum,50%,Medium,0,0,60,Normal,1 car length,0.5,0
568053,3,1,30y+,high school,upper class,0.520333985,1,before 2015,1,1,10238,9000.0,sedan,10,0,2,Drum,30%,High,0,0,40,Aggressive,1 car length,0.9,0
427513,2,0,10-19y,university,middle class,0.567150629,1,after 2015,1,1,32765,,sedan,4,0,2,Drum,70%,Medium,1,0,90,Normal,3 car length,0.7,0
294350,1,1,10-19y,high school,middle class,0.653610175,1,before 2015,0,1,10238,15000.0,sedan,5,0,0,Drum,30%,High,0,0,70,Conservative,1 car length,0.5,1
337986,0,1,0-9y,university,upper class,0.548930133,1,after 2015,0,1,10238,14000.0,sedan,0,0,0,Disc,90%,Low,1,0,90,Aggressive,4 car length,0.4,0
77771,2,1,20-29y,high school,middle class,0.539784846,1,before 2015,0,1,10238,10000.0,sedan,7,0,0,Drum,90%,Medium,0,0,70,Normal,4 car length,0.6,0
573078,1,1,0-9y,high school,middle class,0.440340503,1,before 2015,0,0,10238,18000.0,sedan,0,0,0,Drum,90%,Low,0,0,70,Aggressive,1 car length,0.7,1
214200,2,0,10-19y,high school,upper class,0.506304851,1,after 2015,0,1,10238,14000.0,sedan,0,0,2,Drum,10%,Medium,0,1,85,Normal,2 car length,0.6,0
962680,2,0,20-29y,none,poverty,0.478353383,0,before 2015,0,1,10238,12000.0,sedan,0,0,0,Drum,90%,Medium,0,0,70,Conservative,4 car length,0.4,0
720043,2,1,10-19y,high school,upper class,0.672571508,0,before 2015,1,1,32765,8000.0,sedan,4,0,0,Drum,30%,Low,0,1,70,Normal,3 car length,0.4,1
360562,0,0,0-9y,university,working class,0.415928525,1,before 2015,0,0,10238,16000.0,sedan,0,0,0,Drum,50%,Medium,0,0,55,Normal,2 car length,0.7,0
621406,2,1,10-19y,university,upper class,0.480223294,1,before 2015,1,1,32765,11000.0,sedan,5,0,0,Drum,50%,Medium,1,1,70,Normal,3 car length,0.4,0
702423,1,1,10-19y,university,working class,0.548507761,0,before 2015,0,0,32765,13000.0,sedan,1,0,3,Drum,10%,Low,0,0,85,Aggressive,2 car length,0.5,1
740034,1,0,0-9y,none,working class,0.455110832,1,before 2015,0,0,32765,,sedan,0,0,0,Drum,10%,Medium,0,0,70,Aggressive,2 car length,0.6,1
174068,0,0,0-9y,high school,poverty,0.151255486,0,before 2015,0,1,21217,13000.0,sports car,0,0,0,Drum,90%,Low,0,0,70,Normal,4 car length,0.5,1
792106,0,1,0-9y,none,poverty,0.25772569,0,after 2015,0,1,32765,10000.0,sedan,0,0,0,Disc,30%,High,0,0,85,Aggressive,3 car length,0.7,1
499640,1,1,10-19y,university,upper class,0.442036689,1,before 2015,1,1,32765,7000.0,sedan,2,0,0,Drum,90%,High,0,1,40,Normal,4 car length,0.4,0
760445,2,0,10-19y,university,upper class,,1,before 2015,1,1,10238,9000.0,sedan,0,0,2,Drum,30%,Low,0,0,60,Normal,3 car length,0.4,0
875043,1,0,10-19y,high school,upper class,0.696403962,0,after 2015,1,0,10238,14000.0,sedan,1,0,1,Drum,90%,Medium,1,1,90,Normal,2 car length,0.7,0
651495,1,1,10-19y,high school,working class,0.459412509,1,before 2015,0,1,10238,,sedan,4,0,0,Drum,50%,Medium,0,0,40,Aggressive,3 car length,0.5,1
144471,1,1,10-19y,university,upper class,,1,before 2015,0,0,10238,16000.0,sedan,0,0,2,Drum,10%,High,0,0,40,Conservative,2 car length,0.4,0
146839,0,1,0-9y,none,poverty,0.284157777,0,before 2015,0,0,32765,,sedan,0,0,0,Drum,90%,High,0,0,40,Conservative,2 car length,0.6,1
404468,2,0,20-29y,high school,poverty,0.398031487,1,before 2015,0,0,10238,18000.0,sedan,0,0,0,Drum,50%,High,0,0,55,Normal,1 car length,0.7,0
772295,0,1,0-9y,none,poverty,0.361560412,0,before 2015,0,1,10238,12000.0,sedan,0,0,0,Drum,30%,Medium,0,0,70,Normal,2 car length,0.4,1
845482,0,0,0-9y,university,poverty,0.535500893,1,before 2015,0,0,10238,15000.0,sedan,0,0,0,Drum,50%,Low,0,0,90,Conservative,2 car length,0.5,0
910614,2,0,10-19y,university,upper class,0.646762827,1,before 2015,0,1,32765,9000.0,sedan,2,0,0,Drum,70%,Medium,0,1,90,Aggressive,4 car length,0.5,0
333933,0,0,0-9y,high school,working class,0.33996784,1,before 2015,0,0,10238,15000.0,sedan,0,0,0,Drum,50%,Medium,0,0,85,Conservative,4 car length,0.6,0
107725,1,1,10-19y,high school,working class,0.275626905,0,before 2015,0,1,10238,15000.0,sedan,1,0,1,Drum,50%,High,0,0,60,Normal,4 car length,0.4,0
852185,2,1,0-9y,none,upper class,0.69999323,1,after 2015,0,1,10238,11000.0,sedan,0,0,0,Drum,70%,Medium,1,1,85,Conservative,2 car length,0.6,1
941297,3,1,0-9y,university,upper class,0.380505476,1,after 2015,1,1,32765,,sedan,0,0,0,Disc,30%,High,0,1,60,Normal,3 car length,0.6,0
971269,0,1,0-9y,none,poverty,0.351103591,0,before 2015,0,0,10238,15000.0,sedan,0,0,0,Drum,70%,Low,0,0,70,Conservative,4 car length,0.7,1
11119,3,0,30y+,high school,upper class,0.725181283,1,before 2015,0,1,10238,14000.0,sedan,0,0,1,Drum,50%,Low,1,1,85,Normal,4 car length,0.9,0
392953,1,0,0-9y,high school,middle class,0.472244758,0,before 2015,1,0,32765,8000.0,sedan,0,0,0,Drum,70%,Medium,0,0,60,Normal,4 car length,0.7,1
20975,1,1,10-19y,university,upper class,0.62610518,1,before 2015,0,0,32765,11000.0,sedan,1,0,0,Drum,10%,High,0,0,90,Conservative,3 car length,0.4,0
485551,1,1,10-19y,high school,working class,0.514246991,1,before 2015,1,1,32765,11000.0,sedan,4,2,0,Drum,70%,High,0,0,60,Normal,4 car length,0.4,1
658061,2,1,0-9y,university,upper class,0.464202583,1,before 2015,1,1,32765,5000.0,sedan,0,0,0,Drum,10%,Low,1,0,70,Normal,2 car length,0.6,1
690368,2,1,20-29y,none,middle class,0.599058712,1,before 2015,1,1,21217,11000.0,sedan,3,0,0,Drum,70%,High,0,0,90,Normal,4 car length,0.5,1
527374,0,0,0-9y,none,poverty,0.439996383,0,after 2015,0,1,10238,14000.0,sedan,0,0,0,Disc,70%,Medium,0,0,55,Conservative,2 car length,0.4,1
683489,1,1,0-9y,high school,poverty,0.217464767,1,before 2015,1,1,10238,9000.0,sedan,0,0,0,Drum,50%,High,0,0,85,Normal,1 car length,0.6,1
150186,3,1,0-9y,high school,upper class,0.525493572,0,before 2015,1,1,10238,12000.0,sedan,0,0,0,Drum,70%,Low,1,0,90,Normal,2 car length,0.8,1
861996,0,1,0-9y,university,middle class,0.323785743,1,before 2015,0,1,10238,10000.0,sedan,0,0,0,Drum,50%,High,0,0,70,Conservative,4 car length,0.5,1
505284,3,1,30y+,high school,working class,0.601443561,1,after 2015,0,0,32765,11000.0,sedan,10,0,5,Disc,10%,Low,1,0,70,Normal,1 car length,1.0,0
612740,3,0,0-9y,university,upper class,0.621460299,0,before 2015,1,1,10238,12000.0,sedan,0,0,0,Drum,10%,Medium,0,0,70,Normal,4 car length,1.0,1
338756,2,0,10-19y,none,upper class,,1,before 2015,1,1,10238,13000.0,sedan,0,0,2,Drum,10%,Low,0,0,55,Normal,4 car length,0.6,0
285906,1,0,0-9y,none,working class,0.516334742,1,before 2015,1,1,32765,9000.0,sedan,0,0,0,Drum,10%,Low,0,0,85,Normal,3 car length,0.5,1
163402,3,1,0-9y,university,upper class,,1,after 2015,1,1,32765,,sedan,0,0,0,Drum,10%,Medium,0,1,90,Normal,2 car length,0.9,0
3526,3,1,30y+,high school,upper class,0.728075602,1,after 2015,1,0,10238,13000.0,sedan,4,1,3,Drum,50%,Medium,0,1,90,Normal,1 car length,0.7,0
897340,1,1,10-19y,none,poverty,0.250138462,0,before 2015,0,1,10238,17000.0,sedan,1,0,0,Drum,10%,High,0,0,70,Normal,3 car length,0.7,1
235870,2,1,10-19y,university,upper class,0.718103928,1,after 2015,1,1,32765,9000.0,sedan,3,0,3,Disc,90%,Medium,0,0,70,Normal,1 car length,0.5,0
971102,1,0,10-19y,none,working class,0.537834034,1,before 2015,0,1,10238,12000.0,sedan,0,0,0,Drum,30%,Medium,0,0,90,Conservative,2 car length,0.7,0
25025,1,0,10-19y,university,middle class,0.583363216,1,after 2015,0,0,32765,9000.0,sports car,3,0,1,Drum,30%,Low,1,0,90,Conservative,4 car length,0.5,0
794286,2,1,20-29y,high school,upper class,0.384784948,1,after 2015,0,1,10238,14000.0,sedan,2,0,2,Disc,70%,Low,1,0,70,Aggressive,2 car length,0.7,0
64259,0,0,0-9y,high school,working class,0.410233963,1,before 2015,0,0,10238,12000.0,sedan,0,0,0,Drum,50%,Low,0,0,40,Normal,3 car length,0.4,0
693740,0,1,0-9y,none,poverty,0.453067652,0,before 2015,0,0,10238,15000.0,sports car,0,0,0,Drum,10%,Low,0,0,85,Conservative,3 car length,0.4,1
230558,1,1,0-9y,university,upper class,0.724467331,1,before 2015,0,0,32765,13000.0,sedan,0,0,0,Drum,70%,Low,1,0,70,Normal,1 car length,0.4,1
241965,2,1,20-29y,university,upper class,0.489593741,1,after 2015,0,1,10238,12000.0,sedan,4,0,2,Drum,30%,Medium,1,0,70,Conservative,4 car length,0.4,0
989945,0,1,0-9y,none,poverty,0.208147227,0,before 2015,1,0,10238,15000.0,sedan,0,0,0,Drum,70%,High,0,0,70,Normal,3 car length,0.5,0
302233,2,0,20-29y,high school,upper class,0.634296737,1,before 2015,1,1,21217,12000.0,sedan,1,0,2,Drum,30%,Medium,1,1,90,Normal,3 car length,0.4,1
987839,2,0,0-9y,university,upper class,0.67669841,1,before 2015,1,1,32765,9000.0,sedan,0,0,0,Drum,30%,Medium,1,1,70,Normal,2 car length,0.5,1
450776,2,1,10-19y,none,poverty,0.375915772,1,before 2015,1,1,10238,10000.0,sedan,3,1,2,Drum,50%,Low,0,0,70,Normal,1 car length,0.4,0
987471,2,0,20-29y,university,middle class,0.557129236,1,before 2015,1,1,32765,9000.0,sedan,3,0,0,Drum,50%,Medium,0,0,70,Normal,1 car length,0.7,0
56391,3,1,20-29y,high school,upper class,0.689768264,1,before 2015,1,1,10238,10000.0,sedan,4,0,5,Drum,50%,High,1,0,70,Normal,4 car length,0.8,0
783556,2,1,0-9y,university,upper class,0.604606835,1,before 2015,1,1,10238,7000.0,sedan,0,0,0,Drum,10%,Medium,0,1,60,Normal,4 car length,0.4,1
921160,1,0,0-9y,university,upper class,0.666536639,1,before 2015,1,1,10238,9000.0,sedan,0,0,0,Drum,90%,Medium,1,0,60,Normal,1 car length,0.6,0
319701,0,1,0-9y,university,working class,0.282902046,0,before 2015,0,0,10238,15000.0,sedan,0,0,0,Drum,10%,Medium,0,0,70,Conservative,2 car length,0.4,1
352416,3,0,0-9y,university,upper class,0.589319755,1,before 2015,1,1,32765,9000.0,sedan,0,0,0,Drum,30%,Low,0,0,60,Normal,3 car length,1.0,0
780703,2,1,20-29y,university,upper class,0.555879452,1,before 2015,1,1,10238,9000.0,sedan,2,0,5,Drum,70%,High,1,0,70,Normal,1 car length,0.5,0
629596,1,0,10-19y,high school,middle class,0.496789472,0,before 2015,0,1,10238,15000.0,sedan,0,1,2,Drum,50%,High,0,0,70,Aggressive,1 car length,0.6,1
722205,3,1,30y+,university,upper class,0.550824612,1,before 2015,1,1,10238,,sedan,5,3,6,Drum,10%,Low,1,1,40,Normal,3 car length,0.9,0
692471,2,0,10-19y,none,poverty,0.367522598,0,before 2015,1,1,10238,7000.0,sedan,1,0,0,Drum,50%,Medium,0,0,60,Normal,1 car length,0.7,0
580439,2,1,10-19y,university,upper class,0.505574473,1,after 2015,1,0,32765,9000.0,sedan,3,0,0,Disc,50%,Low,1,0,40,Normal,4 car length,0.6,0
424392,3,0,30y+,high school,upper class,0.624725979,1,before 2015,1,1,32765,9000.0,sedan,7,1,1,Drum,70%,High,0,1,60,Normal,2 car length,1.0,0
119547,3,0,10-19y,high school,upper class,0.77213039,1,before 2015,1,1,10238,10000.0,sedan,0,0,0,Drum,50%,High,0,0,70,Normal,3 car length,1.0,0
570007,1,0,0-9y,high school,middle class,0.680030961,1,before 2015,0,0,10238,,sedan,0,0,0,Drum,10%,Low,0,0,55,Normal,4 car length,0.4,0
886405,2,1,20-29y,high school,upper class,0.519095027,1,before 2015,1,1,32765,9000.0,sedan,4,1,1,Drum,70%,High,0,0,90,Normal,1 car length,0.5,0
369977,1,0,10-19y,high school,upper class,0.632767434,1,after 2015,1,0,10238,8000.0,sedan,0,0,0,Drum,50%,Medium,0,1,85,Normal,2 car length,0.6,0
68534,1,1,10-19y,university,working class,0.425598097,0,before 2015,0,1,32765,8000.0,sedan,3,0,0,Drum,50%,Medium,0,0,55,Normal,2 car length,0.5,0
459875,2,0,20-29y,high school,middle class,0.659467954,1,before 2015,0,1,10238,12000.0,sedan,0,1,1,Drum,90%,Medium,0,0,60,Normal,2 car length,0.6,0
754494,0,0,0-9y,high school,poverty,0.382125057,0,before 2015,0,0,10238,13000.0,sedan,0,0,0,Drum,30%,High,0,0,40,Normal,4 car length,0.4,1
175718,3,1,30y+,high school,middle class,0.707410723,1,after 2015,1,1,10238,13000.0,sedan,3,1,3,Disc,50%,Low,1,1,40,Normal,3 car length,0.4,0
3004,1,1,10-19y,university,middle class,0.499039038,1,before 2015,0,1,32765,9000.0,sedan,2,1,2,Drum,90%,Low,0,0,90,Normal,4 car length,0.5,0
552492,1,0,10-19y,high school,middle class,0.721238073,1,before 2015,0,0,32765,,sedan,2,0,0,Drum,90%,Medium,0,0,85,Aggressive,4 car length,0.6,0
950709,2,1,20-29y,university,upper class,0.66539274,1,after 2015,1,1,92101,9000.0,sedan,0,0,3,Disc,50%,Medium,1,0,85,Normal,3 car length,0.4,0
560739,0,0,0-9y,high school,poverty,0.416252976,0,before 2015,0,0,10238,11000.0,sedan,0,0,0,Drum,90%,Low,0,0,70,Conservative,4 car length,0.5,1
501805,3,0,30y+,high school,upper class,0.566784094,1,before 2015,1,1,32765,7000.0,sedan,1,2,6,Drum,50%,Medium,0,0,55,Normal,3 car length,1.0,0
787446,1,0,10-19y,high school,working class,0.386101692,1,before 2015,0,1,10238,12000.0,sedan,0,0,1,Drum,10%,High,0,0,70,Aggressive,1 car length,0.7,0
