id,age,gender,driving_experience,education,income,vehicle_ownership,vehicle_year,married,children,postal_code,annual_mileage,vehicle_type,speeding_violations,duis,past_accidents,brake_type,brake_pad_wear,brake_fluid_level,ABS,traction_control,average_speed,braking_habits,following_distance,brake_response_time,outcome
241375,3,0,10-19y,university,upper class,0,before 2015,1,1,21217,9000.0,sedan,1,1,2,Drum,50%,High,0,0,70,Normal,3 car length,1.0,1
692460,1,1,10-19y,none,middle class,0,before 2015,0,1,92101,,sedan,0,0,1,Drum,90%,High,0,0,85,Conservative,1 car length,0.4,1
95758,1,1,10-19y,none,middle class,1,after 2015,1,1,10238,9000.0,sedan,2,0,1,Drum,10%,Low,1,0,70,Normal,2 car length,0.4,0
367304,3,1,30y+,university,upper class,1,before 2015,0,1,10238,11000.0,sedan,1,0,5,Drum,90%,Medium,0,1,40,Normal,1 car length,0.8,0
887498,2,0,20-29y,university,upper class,1,before 2015,0,1,10238,9000.0,sedan,1,0,0,Drum,70%,High,0,1,55,Aggressive,1 car length,0.5,0
530813,2,0,10-19y,university,middle class,0,before 2015,1,1,10238,10000.0,sedan,0,0,0,Drum,70%,High,0,0,70,Normal,3 car length,0.6,0
830031,2,0,0-9y,university,middle class,1,before 2015,1,1,10238,12000.0,sedan,0,0,0,Drum,70%,Low,0,0,60,Normal,1 car length,0.4,0
204523,0,1,0-9y,university,working class,0,before 2015,0,1,10238,13000.0,sedan,0,0,0,Drum,50%,Medium,0,0,90,Aggressive,3 car length,0.4,1
608476,1,0,0-9y,university,working class,0,before 2015,1,1,32765,11000.0,sedan,0,0,0,Drum,10%,High,0,0,90,Normal,4 car length,0.6,1
45047,1,0,10-19y,high school,working class,1,before 2015,0,1,10238,8000.0,sedan,1,0,0,Drum,10%,High,0,0,70,Normal,3 car length,0.4,0
79370,1,1,10-19y,none,working class,1,before 2015,0,1,10238,14000.0,sedan,2,0,1,Drum,90%,Medium,0,0,85,Aggressive,1 car length,0.5,0
705399,2,0,10-19y,university,upper class,1,after 2015,0,0,10238,13000.0,sedan,0,0,0,Drum,90%,Low,0,0,70,Conservative,4 car length,0.5,0
156210,1,0,10-19y,high school,working class,0,after 2015,1,1,10238,14000.0,sedan,0,0,0,Disc,90%,Low,0,0,85,Normal,4 car length,0.6,0
967355,1,0,10-19y,none,working class,0,before 2015,1,1,10238,12000.0,sedan,2,0,0,Drum,50%,High,0,0,55,Normal,3 car length,0.6,0
850182,2,1,0-9y,high school,middle class,1,before 2015,1,0,32765,12000.0,sedan,0,0,0,Drum,70%,High,0,0,90,Normal,1 car length,0.6,1
824222,3,1,30y+,university,upper class,1,before 2015,1,1,32765,6000.0,sedan,8,0,4,Drum,90%,High,0,1,70,Normal,3 car length,0.8,0
432313,0,0,0-9y,none,working class,0,before 2015,0,1,10238,,sedan,0,0,0,Drum,30%,Low,0,0,85,Aggressive,4 car length,0.7,1
70882,0,1,0-9y,high school,poverty,1,before 2015,0,0,10238,13000.0,sedan,0,0,0,Drum,50%,Low,0,0,90,Conservative,2 car length,0.7,1
680648,2,0,0-9y,none,poverty,0,before 2015,1,1,10238,11000.0,sedan,0,0,0,Drum,90%,Low,0,0,85,Normal,3 car length,0.5,1
504743,1,0,10-19y,high school,middle class,1,before 2015,0,0,10238,9000.0,sedan,1,0,0,Drum,10%,High,0,0,70,Normal,3 car length,0.4,0
170462,2,1,10-19y,university,upper class,1,before 2015,1,0,10238,12000.0,sedan,1,1,2,Drum,90%,Low,1,0,55,Normal,1 car length,0.6,0
930070,2,0,20-29y,university,upper class,0,before 2015,1,1,10238,,sedan,1,0,2,Drum,90%,Medium,0,1,40,Normal,4 car length,0.4,0
285221,3,1,30y+,high school,middle class,1,before 2015,1,1,10238,,sedan,1,1,8,Drum,10%,Medium,0,0,60,Normal,2 car length,0.8,0
410063,0,1,0-9y,high school,poverty,1,before 2015,0,1,10238,10000.0,sedan,0,0,0,Drum,90%,Medium,0,0,55,Conservative,1 car length,0.7,1
88005,0,1,0-9y,university,middle class,0,before 2015,1,1,10238,14000.0,sports car,0,0,0,Drum,10%,High,0,0,90,Normal,2 car length,0.5,1
534218,2,1,20-29y,high school,upper class,1,after 2015,1,1,10238,10000.0,sedan,2,1,0,Drum,10%,Low,0,1,60,Normal,2 car length,0.6,0
274700,1,0,0-9y,university,upper class,1,before 2015,1,1,10238,11000.0,sedan,0,0,0,Drum,70%,Low,0,0,90,Normal,1 car length,0.5,0
529067,1,1,10-19y,university,working class,1,before 2015,0,1,10238,13000.0,sedan,0,0,0,Drum,70%,High,0,0,70,Aggressive,2 car length,0.5,0
394432,1,0,10-19y,none,middle class,0,before 2015,1,0,10238,10000.0,sedan,0,0,0,Drum,50%,Medium,0,0,40,Normal,2 car length,0.4,1
611173,3,0,20-29y,university,upper class,1,before 2015,1,1,10238,12000.0,sedan,0,0,3,Drum,50%,Medium,0,0,90,Normal,3 car length,1.0,0
43148,2,0,20-29y,none,working class,1,before 2015,0,1,10238,11000.0,sedan,0,0,2,Drum,70%,High,0,0,90,Conservative,1 car length,0.7,0
345779,2,0,20-29y,none,middle class,1,before 2015,1,1,10238,,sedan,2,0,2,Drum,90%,Medium,0,0,90,Normal,2 car length,0.6,0
287039,1,0,10-19y,high school,poverty,0,before 2015,0,0,10238,13000.0,sedan,2,0,0,Drum,90%,Low,0,0,90,Conservative,1 car length,0.6,0
806364,2,0,20-29y,university,upper class,1,after 2015,1,1,10238,13000.0,sedan,2,1,1,Disc,30%,Medium,1,0,90,Normal,4 car length,0.5,0
302852,2,1,20-29y,high school,middle class,0,before 2015,1,1,32765,8000.0,sedan,9,1,1,Drum,10%,High,0,0,70,Aggressive,1 car length,0.7,0
460696,0,0,0-9y,university,middle class,1,after 2015,0,0,32765,11000.0,sedan,0,0,0,Disc,50%,Low,0,1,90,Normal,1 car length,0.5,0
310939,3,0,10-19y,high school,upper class,1,after 2015,0,1,10238,11000.0,sedan,0,0,0,Disc,10%,Medium,1,0,70,Conservative,2 car length,0.7,0
348388,1,1,10-19y,university,middle class,0,before 2015,1,0,32765,6000.0,sedan,3,2,1,Drum,30%,High,0,0,60,Normal,3 car length,0.7,0
120854,1,0,10-19y,high school,middle class,1,before 2015,1,1,32765,,sedan,1,2,1,Drum,10%,High,0,0,70,Normal,4 car length,0.5,0
410310,2,1,20-29y,high school,working class,1,before 2015,1,1,10238,11000.0,sedan,2,0,2,Drum,30%,High,0,0,90,Normal,2 car length,0.4,0
472338,2,1,20-29y,high school,upper class,1,after 2015,1,1,10238,8000.0,sedan,1,2,5,Drum,30%,Medium,1,0,85,Normal,3 car length,0.4,0
256261,1,0,10-19y,university,upper class,1,after 2015,0,0,92101,14000.0,sedan,0,0,0,Drum,30%,High,1,1,70,Conservative,4 car length,0.7,1
673825,2,1,10-19y,high school,upper class,0,before 2015,0,1,10238,11000.0,sports car,1,1,1,Drum,50%,Medium,0,0,90,Normal,1 car length,0.6,1
444425,1,0,0-9y,high school,upper class,1,after 2015,1,1,10238,16000.0,sedan,0,0,0,Drum,30%,Medium,0,1,40,Normal,4 car length,0.4,0
334093,1,1,10-19y,university,upper class,1,before 2015,0,0,32765,17000.0,sedan,0,0,1,Drum,90%,High,0,1,60,Normal,4 car length,0.5,1
410504,2,0,10-19y,high school,middle class,0,before 2015,1,1,10238,13000.0,sedan,0,0,0,Drum,50%,Medium,0,0,70,Normal,2 car length,0.5,0
439105,2,0,0-9y,university,upper class,1,after 2015,1,1,92101,9000.0,sedan,0,0,0,Drum,10%,High,0,0,90,Normal,4 car length,0.5,1
81569,3,0,30y+,high school,upper class,1,before 2015,1,1,32765,7000.0,sedan,2,1,3,Drum,90%,High,0,0,90,Normal,4 car length,0.8,0
672216,1,0,10-19y,high school,poverty,1,before 2015,0,1,32765,11000.0,sedan,1,0,1,Drum,90%,Medium,0,0,60,Conservative,1 car length,0.6,1
928771,3,0,30y+,high school,upper class,1,after 2015,1,1,10238,9000.0,sedan,2,0,1,Disc,30%,Medium,0,0,85,Normal,2 car length,0.9,0
254028,3,1,10-19y,university,upper class,0,after 2015,1,1,10238,7000.0,sedan,2,0,4,Disc,70%,Medium,0,0,90,Normal,2 car length,0.8,1
5473,2,1,20-29y,university,upper class,1,before 2015,1,1,10238,13000.0,sedan,2,1,2,Drum,90%,Medium,0,1,70,Normal,4 car length,0.5,0
810285,1,1,10-19y,university,working class,1,before 2015,0,1,10238,,sedan,0,1,1,Drum,90%,Low,0,0,85,Aggressive,4 car length,0.6,0
66960,1,0,10-19y,none,middle class,1,before 2015,0,1,10238,11000.0,sedan,0,0,1,Drum,50%,High,0,0,60,Conservative,3 car length,0.6,0
329085,3,1,30y+,university,upper class,1,after 2015,1,1,10238,14000.0,sedan,5,2,2,Disc,70%,Low,0,1,60,Normal,4 car length,0.6,0
946706,0,1,0-9y,high school,poverty,0,before 2015,0,0,10238,15000.0,sedan,0,0,0,Drum,90%,Medium,0,0,70,Aggressive,2 car length,0.5,1
917659,2,1,10-19y,high school,upper class,1,before 2015,1,1,10238,9000.0,sedan,1,0,0,Drum,30%,Medium,0,0,40,Normal,2 car length,0.4,0
458558,2,1,20-29y,university,upper class,1,before 2015,1,1,10238,,sedan,4,0,0,Drum,90%,High,1,0,70,Normal,3 car length,0.5,0
32551,0,1,0-9y,none,poverty,0,before 2015,0,1,10238,9000.0,sedan,0,0,0,Drum,10%,Medium,0,0,90,Normal,4 car length,0.7,1
134194,1,1,10-19y,high school,middle class,1,after 2015,1,1,92101,16000.0,sedan,2,1,0,Drum,70%,High,0,0,70,Normal,3 car length,0.7,0
8388,2,0,10-19y,none,working class,0,after 2015,1,1,10238,9000.0,sports car,2,0,1,Disc,30%,Low,1,0,70,Normal,4 car length,0.5,0
838006,0,1,0-9y,none,poverty,1,before 2015,1,1,10238,12000.0,sedan,0,0,0,Drum,50%,Medium,0,0,85,Normal,4 car length,0.6,1
384021,0,0,0-9y,high school,working class,1,before 2015,0,0,92101,16000.0,sedan,0,0,0,Drum,50%,High,0,0,85,Conservative,1 car length,0.6,1
207547,1,0,10-19y,high school,middle class,1,after 2015,0,0,10238,17000.0,sedan,0,0,1,Disc,10%,Low,0,0,60,Normal,3 car length,0.6,0
85773,3,1,30y+,high school,upper class,1,before 2015,0,1,32765,14000.0,sedan,3,1,4,Drum,70%,High,1,1,90,Conservative,1 car length,1.0,1
746345,1,1,0-9y,none,working class,1,before 2015,0,0,32765,,sedan,0,0,0,Drum,50%,Low,0,0,70,Normal,2 car length,0.6,1
789542,1,1,10-19y,university,middle class,0,before 2015,1,1,10238,11000.0,sedan,0,1,2,Drum,50%,Medium,0,0,40,Normal,3 car length,0.6,1
154109,2,0,20-29y,high school,middle class,1,after 2015,1,1,10238,11000.0,sedan,4,0,1,Drum,70%,High,1,0,70,Normal,3 car length,0.6,0
482232,0,1,0-9y,none,working class,0,before 2015,1,1,10238,10000.0,sedan,0,0,0,Drum,90%,Low,0,0,40,Normal,2 car length,0.7,1
37552,2,0,10-19y,high school,upper class,0,before 2015,1,1,10238,7000.0,sedan,1,0,3,Drum,10%,Low,0,0,70,Normal,4 car length,0.7,0
256743,3,0,30y+,university,upper class,1,after 2015,1,1,32765,7000.0,sedan,7,0,2,Disc,50%,Medium,1,0,60,Normal,4 car length,0.5,0
731314,3,0,20-29y,university,upper class,1,before 2015,1,1,10238,13000.0,sedan,1,0,3,Drum,50%,High,0,1,40,Normal,3 car length,1.0,0
317920,3,0,30y+,high school,upper class,1,after 2015,1,1,10238,13000.0,sedan,2,1,1,Disc,70%,Medium,0,0,70,Normal,1 car length,1.0,0
501906,1,0,10-19y,none,working class,1,after 2015,1,0,10238,11000.0,sedan,2,0,1,Drum,30%,Low,0,0,70,Normal,2 car length,0.6,0
837820,2,0,20-29y,university,upper class,1,after 2015,1,0,32765,17000.0,sedan,1,1,0,Drum,90%,Low,1,1,85,Normal,1 car length,0.6,0
459931,2,0,20-29y,university,middle class,0,before 2015,0,1,10238,14000.0,sedan,1,0,3,Drum,10%,High,0,0,90,Normal,4 car length,0.5,0
63648,1,0,10-19y,high school,poverty,0,before 2015,0,0,10238,16000.0,sports car,1,0,0,Drum,70%,Medium,0,0,70,Conservative,1 car length,0.6,1
487378,2,0,20-29y,high school,working class,0,before 2015,0,1,10238,9000.0,sedan,3,0,2,Drum,50%,Medium,0,0,60,Conservative,1 car length,0.5,0
87522,2,0,10-19y,none,working class,0,before 2015,0,1,10238,13000.0,sedan,0,0,0,Drum,90%,Medium,0,0,70,Aggressive,1 car length,0.7,0
719772,2,0,20-29y,high school,upper class,1,after 2015,1,1,10238,13000.0,sedan,0,0,0,Drum,10%,Low,0,0,40,Normal,4 car length,0.6,0
315745,2,0,0-9y,high school,working class,1,before 2015,1,0,10238,14000.0,sedan,0,0,0,Drum,30%,Low,0,0,70,Normal,1 car length,0.7,0
85714,2,0,20-29y,high school,middle class,1,before 2015,0,0,92101,18000.0,sedan,0,0,1,Drum,70%,High,0,0,60,Aggressive,2 car length,0.5,0
189455,2,0,20-29y,university,upper class,1,after 2015,1,1,10238,9000.0,sedan,0,0,0,Drum,50%,High,0,0,70,Normal,4 car length,0.5,0
379039,1,0,10-19y,none,poverty,1,before 2015,1,1,10238,14000.0,sedan,1,0,1,Drum,30%,High,0,0,70,Normal,2 car length,0.6,0
529498,0,1,0-9y,none,poverty,0,before 2015,0,0,10238,13000.0,sedan,0,0,0,Drum,50%,Medium,0,0,70,Conservative,2 car length,0.4,1
99292,2,0,20-29y,high school,middle class,1,after 2015,1,1,10238,10000.0,sedan,3,0,0,Disc,90%,High,0,1,55,Normal,3 car length,0.4,0
205417,2,1,20-29y,university,upper class,1,after 2015,1,1,32765,11000.0,sedan,8,1,2,Disc,30%,High,1,1,70,Aggressive,2 car length,0.6,0
881876,1,1,10-19y,high school,working class,1,before 2015,0,0,92101,14000.0,sedan,1,0,0,Drum,30%,High,0,0,55,Normal,4 car length,0.4,0
643618,3,0,0-9y,high school,upper class,0,after 2015,1,1,10238,14000.0,sedan,0,0,0,Drum,10%,Low,1,1,60,Normal,1 car length,0.9,0
227900,0,0,0-9y,high school,poverty,0,after 2015,0,0,10238,15000.0,sedan,0,0,0,Disc,50%,Low,1,0,90,Conservative,2 car length,0.7,0
958732,1,0,0-9y,university,upper class,1,before 2015,0,1,32765,11000.0,sedan,0,0,0,Drum,90%,Medium,1,1,70,Aggressive,2 car length,0.7,1
522707,3,1,30y+,high school,upper class,1,before 2015,1,0,10238,14000.0,sedan,4,0,4,Drum,10%,Medium,0,0,70,Normal,3 car length,0.9,0
647491,2,0,20-29y,high school,upper class,1,before 2015,1,0,32765,12000.0,sedan,1,2,1,Drum,30%,High,0,1,85,Normal,1 car length,0.7,0
636886,0,1,0-9y,high school,middle class,1,before 2015,1,0,10238,15000.0,sports car,0,0,0,Drum,30%,High,0,0,40,Normal,1 car length,0.6,1
956165,0,1,0-9y,high school,working class,0,before 2015,0,0,10238,12000.0,sedan,0,0,0,Drum,10%,High,0,0,85,Aggressive,4 car length,0.6,1
582975,2,0,20-29y,high school,middle class,1,before 2015,1,1,10238,10000.0,sedan,2,0,1,Drum,50%,Medium,0,0,85,Normal,2 car length,0.7,0
801201,0,1,0-9y,high school,poverty,1,before 2015,0,1,32765,7000.0,sedan,0,0,0,Drum,90%,Medium,0,0,70,Normal,2 car length,0.4,1
930000,1,0,0-9y,none,working class,0,before 2015,1,0,32765,,sedan,0,0,0,Drum,50%,Low,0,0,40,Normal,3 car length,0.5,0
602525,1,1,0-9y,none,poverty,0,before 2015,1,1,10238,9000.0,sedan,0,0,0,Drum,10%,Medium,0,0,40,Normal,2 car length,0.6,1
795747,2,1,20-29y,high school,working class,1,before 2015,1,1,32765,10000.0,sedan,6,3,1,Drum,70%,Low,0,0,90,Normal,3 car length,0.4,0
304304,1,1,10-19y,high school,middle class,1,before 2015,1,1,32765,8000.0,sedan,3,0,2,Drum,70%,Low,0,0,70,Normal,3 car length,0.6,0
761953,3,1,30y+,university,upper class,0,before 2015,1,1,10238,11000.0,sedan,8,1,9,Drum,70%,High,1,1,90,Aggressive,3 car length,1.0,0
94241,1,0,10-19y,university,middle class,1,before 2015,1,1,10238,12000.0,sedan,1,0,0,Drum,30%,Low,0,0,90,Normal,3 car length,0.5,0
774917,3,0,20-29y,university,upper class,1,before 2015,1,1,21217,10000.0,sedan,2,0,0,Drum,10%,Medium,1,0,60,Normal,1 car length,0.8,1
692522,2,1,20-29y,high school,upper class,1,after 2015,1,1,32765,10000.0,sedan,9,0,2,Drum,90%,Low,0,0,60,Normal,2 car length,0.6,0
229265,2,1,20-29y,high school,upper class,1,after 2015,1,1,10238,14000.0,sedan,1,0,4,Disc,70%,Low,1,0,60,Normal,4 car length,0.4,0
516195,1,0,10-19y,high school,poverty,1,before 2015,0,1,10238,15000.0,sedan,1,0,0,Drum,70%,Medium,0,0,90,Normal,4 car length,0.6,0
632980,1,1,10-19y,university,middle class,1,before 2015,1,1,32765,11000.0,sedan,0,1,0,Drum,30%,Low,0,0,40,Normal,4 car length,0.5,0
356154,1,0,10-19y,high school,middle class,1,before 2015,1,0,10238,,sedan,3,0,2,Drum,30%,Medium,0,0,55,Normal,1 car length,0.6,0
570724,1,0,10-19y,university,upper class,1,after 2015,1,1,32765,9000.0,sedan,4,0,0,Drum,70%,Medium,0,1,70,Normal,2 car length,0.4,0
486983,1,0,10-19y,none,working class,0,after 2015,0,0,10238,16000.0,sedan,2,1,0,Disc,90%,High,1,0,85,Conservative,4 car length,0.5,0
40228,1,1,10-19y,none,working class,0,before 2015,0,1,32765,11000.0,sedan,2,0,0,Drum,70%,Medium,0,0,55,Aggressive,3 car length,0.4,1
548605,0,1,0-9y,university,poverty,1,before 2015,0,1,32765,,sedan,0,0,0,Drum,50%,Medium,0,0,90,Conservative,4 car length,0.6,1
788956,2,0,20-29y,high school,upper class,1,after 2015,1,1,10238,12000.0,sedan,6,1,2,Drum,30%,High,1,1,60,Normal,2 car length,0.7,0
841372,3,0,30y+,high school,upper class,0,before 2015,0,1,10238,13000.0,sedan,2,0,2,Drum,10%,Medium,0,0,40,Normal,2 car length,1.0,0
958076,0,1,0-9y,university,upper class,1,before 2015,1,0,92101,15000.0,sedan,0,0,0,Drum,90%,Low,1,0,85,Normal,2 car length,0.7,0
43625,1,1,10-19y,university,upper class,1,after 2015,0,1,10238,,sedan,3,1,2,Drum,50%,Medium,0,1,70,Aggressive,2 car length,0.7,0
642092,3,0,30y+,high school,middle class,1,before 2015,1,1,32765,10000.0,sedan,3,0,2,Drum,10%,Low,0,0,90,Normal,1 car length,1.0,0
829408,1,0,0-9y,university,upper class,0,after 2015,0,0,10238,13000.0,sedan,0,0,0,Drum,70%,Medium,0,0,70,Normal,1 car length,0.7,0
429601,1,0,0-9y,university,working class,1,after 2015,1,1,10238,9000.0,sedan,0,0,0,Disc,50%,High,1,0,90,Normal,3 car length,0.7,0
353731,2,1,20-29y,none,middle class,1,before 2015,1,1,10238,11000.0,sedan,4,1,3,Drum,10%,Low,0,0,60,Normal,2 car length,0.6,0
78985,2,0,20-29y,high school,upper class,1,before 2015,1,1,10238,,sedan,2,0,1,Drum,50%,High,0,1,85,Normal,1 car length,0.4,0
626051,0,1,0-9y,high school,poverty,1,before 2015,0,1,32765,5000.0,sedan,0,0,0,Drum,90%,High,0,0,70,Normal,2 car length,0.5,0
843068,2,0,20-29y,university,upper class,1,before 2015,0,1,32765,9000.0,sedan,2,0,0,Drum,30%,High,1,0,90,Aggressive,4 car length,0.4,0
733509,2,0,20-29y,high school,poverty,0,before 2015,1,0,10238,13000.0,sedan,5,2,6,Drum,50%,Low,0,0,40,Normal,3 car length,0.5,0
579072,2,0,10-19y,high school,middle class,1,before 2015,1,1,92101,15000.0,sedan,0,0,0,Drum,70%,High,0,0,70,Normal,2 car length,0.6,1
247930,1,1,10-19y,high school,working class,1,after 2015,1,0,10238,14000.0,sedan,0,0,1,Drum,70%,High,0,1,40,Normal,3 car length,0.7,0
583619,2,0,0-9y,university,middle class,1,before 2015,1,1,10238,10000.0,sedan,0,0,0,Drum,70%,Low,0,0,85,Normal,4 car length,0.4,0
261194,1,1,0-9y,high school,upper class,1,after 2015,0,1,10238,13000.0,sedan,0,0,0,Drum,90%,High,0,0,90,Aggressive,4 car length,0.4,0
291441,0,0,0-9y,high school,working class,0,after 2015,0,0,10238,15000.0,sedan,0,0,0,Drum,10%,High,1,1,90,Aggressive,1 car length,0.5,1
959649,1,0,0-9y,high school,upper class,1,before 2015,1,1,32765,3000.0,sedan,0,0,0,Drum,10%,Low,0,1,70,Normal,3 car length,0.7,1
957656,3,1,20-29y,high school,middle class,1,after 2015,1,1,10238,10000.0,sedan,1,0,4,Disc,90%,Medium,0,1,40,Normal,2 car length,0.7,0
39893,2,0,20-29y,none,middle class,1,before 2015,1,1,10238,7000.0,sedan,4,0,0,Drum,30%,Medium,0,0,85,Normal,4 car length,0.5,0
569220,1,1,10-19y,none,working class,0,after 2015,0,1,10238,,sedan,0,0,2,Disc,70%,High,0,1,90,Normal,1 car length,0.4,0
551688,2,0,10-19y,university,upper class,0,after 2015,0,1,32765,7000.0,sedan,2,0,1,Disc,70%,Medium,1,1,85,Aggressive,1 car length,0.7,1
873361,3,1,30y+,high school,upper class,1,after 2015,0,0,10238,14000.0,sedan,1,2,3,Disc,70%,Low,0,0,85,Normal,1 car length,0.8,0
336163,2,0,0-9y,university,upper class,1,after 2015,1,1,10238,8000.0,sedan,0,0,0,Disc,10%,High,0,1,90,Normal,2 car length,0.4,0
875904,0,0,0-9y,university,upper class,1,after 2015,1,1,32765,4000.0,sedan,0,0,0,Drum,70%,Low,0,0,85,Normal,2 car length,0.7,0
234352,2,1,20-29y,university,upper class,1,before 2015,0,1,10238,12000.0,sedan,1,3,2,Drum,90%,Low,1,0,85,Aggressive,3 car length,0.5,0
44855,0,0,0-9y,none,poverty,0,before 2015,0,1,10238,13000.0,sedan,0,0,0,Drum,30%,High,0,0,40,Aggressive,3 car length,0.6,1
859676,1,1,10-19y,high school,middle class,1,before 2015,0,0,10238,,sedan,1,0,0,Drum,30%,High,0,0,70,Normal,1 car length,0.4,0
247107,1,1,10-19y,high school,poverty,0,before 2015,0,0,10238,15000.0,sedan,0,0,4,Drum,50%,High,0,0,60,Aggressive,3 car length,0.4,1
849205,2,1,20-29y,high school,middle class,0,after 2015,0,1,10238,11000.0,sedan,6,0,0,Drum,90%,High,0,0,70,Aggressive,1 car length,0.6,0
70922,0,0,0-9y,high school,poverty,1,before 2015,0,1,32765,,sedan,0,0,0,Drum,70%,Medium,0,0,85,Conservative,2 car length,0.4,1
963823,3,0,30y+,university,upper class,1,before 2015,1,1,32765,3000.0,sedan,10,0,3,Drum,70%,Medium,0,0,70,Normal,4 car length,0.9,0
693046,2,0,0-9y,high school,middle class,1,before 2015,1,1,10238,11000.0,sedan,0,0,0,Drum,90%,Low,0,0,70,Normal,2 car length,0.4,1
345209,2,0,20-29y,high school,upper class,1,after 2015,1,1,32765,5000.0,sedan,0,1,1,Disc,10%,Low,1,0,90,Normal,1 car length,0.6,0
766071,1,0,10-19y,university,working class,1,before 2015,0,0,10238,19000.0,sedan,0,1,0,Drum,10%,Low,0,0,85,Normal,2 car length,0.5,0
876978,2,0,0-9y,high school,upper class,1,before 2015,1,1,10238,13000.0,sedan,0,0,0,Drum,50%,Medium,0,0,90,Normal,2 car length,0.6,1
303044,0,0,0-9y,high school,middle class,1,before 2015,1,1,32765,12000.0,sedan,0,0,0,Drum,10%,High,0,0,90,Normal,1 car length,0.4,1
741452,0,0,0-9y,high school,poverty,1,before 2015,0,0,10238,15000.0,sedan,0,0,0,Drum,70%,High,0,0,70,Normal,1 car length,0.5,0
796372,0,1,0-9y,university,working class,0,before 2015,0,0,10238,13000.0,sedan,0,0,0,Drum,10%,High,0,0,90,Aggressive,1 car length,0.7,1
749220,1,0,10-19y,university,upper class,1,after 2015,0,0,10238,14000.0,sedan,0,0,0,Disc,90%,Medium,0,0,85,Aggressive,4 car length,0.6,0
386712,1,0,10-19y,high school,middle class,1,before 2015,1,1,10238,11000.0,sedan,1,1,0,Drum,30%,High,0,0,90,Normal,1 car length,0.4,0
779758,1,0,0-9y,high school,middle class,1,before 2015,1,1,10238,,sedan,0,0,0,Drum,70%,High,0,0,70,Normal,3 car length,0.4,0
146361,1,1,10-19y,none,poverty,0,before 2015,1,1,32765,5000.0,sedan,4,0,3,Drum,50%,High,0,0,70,Normal,2 car length,0.6,1
411365,1,1,10-19y,university,working class,0,before 2015,1,0,10238,9000.0,sedan,2,0,1,Drum,30%,Low,0,0,85,Normal,2 car length,0.7,0
651342,2,1,20-29y,high school,working class,1,before 2015,0,0,10238,15000.0,sedan,2,0,5,Drum,10%,High,0,0,60,Normal,1 car length,0.7,0
697130,3,1,30y+,high school,upper class,1,after 2015,1,1,10238,11000.0,sedan,7,0,4,Drum,50%,High,1,1,60,Normal,1 car length,0.5,0
645370,3,1,30y+,university,upper class,1,before 2015,1,1,10238,6000.0,sedan,6,1,6,Drum,10%,High,0,0,90,Normal,2 car length,1.0,0
908167,2,1,10-19y,university,upper class,1,before 2015,1,1,92101,12000.0,sedan,2,0,0,Drum,10%,High,1,0,40,Normal,2 car length,0.6,1
424515,3,1,30y+,university,upper class,1,before 2015,1,1,10238,10000.0,sedan,2,0,1,Drum,30%,Low,1,0,85,Normal,3 car length,1.0,0
479772,2,1,20-29y,high school,middle class,1,before 2015,0,1,10238,15000.0,sedan,0,0,2,Drum,30%,Medium,0,0,40,Conservative,1 car length,0.6,0
854273,2,0,0-9y,university,upper class,1,after 2015,1,1,32765,8000.0,sedan,0,0,0,Drum,50%,High,1,0,70,Normal,2 car length,0.6,0
332598,2,1,20-29y,none,upper class,1,before 2015,1,1,10238,13000.0,sedan,1,0,2,Drum,10%,Low,1,1,85,Normal,2 car length,0.6,0
167119,3,1,30y+,university,upper class,1,before 2015,1,1,10238,6000.0,sedan,7,0,9,Drum,30%,Low,0,1,40,Normal,4 car length,0.9,0
819534,3,0,20-29y,university,upper class,1,before 2015,1,1,92101,10000.0,sedan,2,1,1,Drum,50%,Medium,1,1,60,Normal,3 car length,0.9,0
